사업장명,좌표정보(X),좌표정보(Y)
스시키라,212581.1287,449918.9814
장어집,214841.8766,452758.5581
화포식당 고덕역점,213607.0806,450119.1683
전서방네치킨,212519.3528,447575.1212
카페 공공장소,211454.3658,449874.7756
느린토끼,211477.6467,448114.8103
회랑구이랑,210735.8213,447794.1373
둔촌동잇다,212297.4442,447898.4183
드딜라이트(de Delight),211393.3741,450351.5027
양철통,212081.0199,448209.1248
달로하임,212030.661,447887.3981
다래성,215084.9594,449805.0688
또와호프,211634.3898,449416.0886
맥시칸치킨,212328.2292,447525.8084
소망김밥,212549.7355,448355.7734
강돈,215407.8639,449741.6748
교촌치킨 둔촌1호점,212482.3925,447671.8481
PNS(피엔에스),211687.0055,447167.0577
양푸니통돼찌,211228.338,449705.7456
마이도,215151.434,449765.3472
엄마가만들어준 떡볶이,211716.0844,450098.7045
생활맥주 강동명일점,212516.8035,449964.5574
연안식당 암사역점,211254.0714,450051.616
스키마야2,213609.0271,450016.0073
볼빨간아구찜,211833.1185,447960.1121
우보,210997.6532,447263.0937
호세야(오리바베큐),211227.2946,449618.7096
대통 스타포차,212593.6603,448761.3396
미니한강 커피숍,210268.6957,448900.6423
황푸차이나,212631.8009,449475.1682
돼기업식당,210791.9394,447607.2913
케그104,212539.0593,449921.6333
인생횟집,211197.918,449517.4247
통큰곱창,212236.9627,448785.2473
동네밥집,210921.3292,449216.8089
한끼만두 암사점,211373.307,450065.3703
시골밥상,211542.3141,448273.1141
길동우동,212111.3368,448059.842
통로(Thonglo),211684.1633,446807.6553
참누렁소,213645.7702,450014.0562
고기 먹는 포차,212507.3564,448252.1091
쌍둥이칼국수,212469.2445,447525.5648
맛나치킨,211763.133,447334.315
개성옥,211780.191,447137.1649
지니푸드,212593.6603,448761.3396
일본에서 배운 돈까스,211248.6079,448619.7847
올카(ORCAA),212528.6182,448627.1944
갓잇(GODEAT),211390.0483,446989.1688
도로시돈부리,212690.951,449612.9966
성은포차,211241.1948,449506.4773
도란도란,211917.6255,448030.2092
숯불향기,213501.0068,450946.1307
루이마라탕,215070.0424,449783.9739
무이통닭,212747.7671,449577.8352
명품에프앤비,211691.7309,448555.5974
소월빈대떡,212162.2621,448157.4858
중화요리 미미,211820.9902,449465.2308
카페노란코끼리,211003.7296,448641.696
다이닝루,213629.2123,451004.9998
족발집다락방,211129.6148,448575.8074
서청미역,210929.9197,448537.4067
대박포차,210892.4502,448975.7503
멕시칸라이브그릴 강동직영점,213597.4066,449613.2152
종로곱창닭갈비,211705.0745,448906.9131
종로곱창,211714.0637,448904.6783
제주전집,211570.7534,449428.3203
오꾸꼬 암사3동점,211904.9197,450303.6473
어머니밥상,211238.6611,448150.5958
황제치킨돈까스,211896.332,449579.8482
정상회담,211698.8336,449357.8826
팰리스505,211593.9346,448339.4191
우아한혼술식당 강동점,212079.0788,449369.9199
엄마愛국수,211944.9033,447400.2332
내방애(愛)먹자골목,211733.86,449254.5114
인더카페(in the),211561.9024,447271.8761
소담초밥,213565.4661,449651.6599
내국수집,211642.2512,447868.9715
전설의 국밥,211626.9221,449133.4635
토우커피앤크라상,212016.7991,450068.8205
모루,211450.9831,448145.3244
행복한식당,211233.5042,448976.8966
테이블디자이너,211171.4743,447606.3591
이맛이야 오리삼겹바베큐,211050.9604,449026.0597
이비가짬뽕 천호역점,210844.2404,448403.758
남호네팥죽,212334.9585,450346.7907
59년왕십리,213306.716,450999.7563
광진교집,210889.2807,448953.7773
다솜식당,212128.7487,450405.145
바우커피(Vow coffee),210877.4728,447775.2134
부들부들 명일점,213584.8643,450222.0081
인사이드,210992.7997,447331.2902
와플대학 명일동캠퍼스,212664.3918,449780.9192
서울마님죽,211352.0587,449982.6006
무적분식,212251.95,447604.1186
카페알마,211239.4693,448656.0873
달래,211055.4578,448087.5416
티바두마리치킨 성내둔촌점,210819.6617,447803.2133
1830피자 강동점,212864.4592,448370.7275
원라멘,212844.6484,449817.9657
덕구네복돈이,213702.5817,450945.8928
메가엠지씨커피 천호초교사거리점,211799.8877,449422.3054
JCM(제이씨엠),212669.41,447993.9347
꾸브라꼬,212528.4803,448721.4389
라피아토,210782.0327,449284.4272
야꼬닭,212148.4003,447596.9924
강크비어,211221.9752,448980.7852
랍스타킹(lobster king),211892.281,450359.778
로즈빈,212111.3368,448059.842
ENSEMBLE 앙상블,212628.705,449999.786
뒷마당뒷고기 해장국,212102.5209,448099.2287
중화가정 강동홈플러스점,212501.3691,449282.3104
충무꼬막칼국수,212200.1375,448346.2851
고기싸롱 명일점,212584.941,449560.7048
하루한끼 김밥,211521.0079,448946.502
리에또,211301.7259,448221.077
플라워 카페 기리울,212714.7269,448193.3922
동경규동 암사점,211199.5075,449696.1764
국보성,212662.8371,447963.9121
카페애(cafe愛),211520.7403,447551.8656
텐텐,211138.9085,449648.9201
제주킹대패1900  길동직영점,212021.7721,448081.3231
풍년상회,212628.705,449999.786
아구타운,211106.9734,449732.8917
웰빙 김밥,212624.8914,448937.8114
바나프레소 천호점,211189.3985,448569.5917
구일공(910),211176.5571,448212.8189
왕노가리,215036.1849,449743.7995
쏘핫(SO HOT)마라샹궈마라탕,211068.8781,448538.6183
바다속으로,213647.5512,450915.6128
추닭집 고덕점,212926.0899,450751.5243
뀨피디푸드,212484.4369,447532.4824
노랑고래,212709.9337,449762.6683
우주최강도시락 강동구청점,210968.3447,447598.7449
오크장작구이 길동점,212311.6124,448157.866
어쭈구리밥상,211980.1255,447952.1563
마마된장천호역점,210970.7571,448713.3167
삼청동멸치국수&보쌈교보문고천호점,210970.7571,448713.3167
용현짬뽕,211792.4407,448942.0408
어사출또암사역점,211279.644,449957.5925
현대식당,211506.2861,448387.5186
라무진,212081.0199,448209.1248
팔당칼국수와수제비,214980.8561,449447.6505
보성정육식당,211863.9961,447092.251
배우커피,211985.558,448157.1963
스탑버거 강동점,211758.9984,449351.5619
한주,211990.3494,448244.5635
씨밀레(C밀레),210744.8155,447427.035
청룡,212172.8285,448321.3302
전설의 감자탕,212248.7859,448106.6764
무무국수,211671.5315,448923.2271
신진회관,212212.1824,448726.6877
원푸드 딜리버리,212704.773,448154.1164
요리화가,212399.689,449602.9698
황실짜장,210993.8525,448947.1047
파스타입니다 강동점,211678.3566,448938.9335
황금코다리 천호점,210575.5415,448896.6287
둔촌매운가리찜,211775.8828,446940.6088
프로포즈,211240.0481,448094.6292
제주 흑족,212786.0518,447365.2042
얌얌카츠,211128.0528,448204.1313
더 오물오물,210679.5316,447533.4113
카레사마,212889.0613,448655.4813
바람(BARAM),211450.9831,448145.3244
인생극장(쪽갈비전문점),212081.0199,448209.1248
간다이,211154.188,448580.8895
림폴커피,210959.3843,447350.434
옛날통닭,215279.2789,450827.7454
홍코너 부대찌개,214239.15,450967.7438
아빠찜,212624.5914,449307.4323
유모멘트(유)루벨 강동점,211593.9346,448339.4191
새맛순대국,211211.3108,447658.5166
제3보급소,210607.5298,448887.0658
청년피자 강동점,212238.7699,448824.2076
우리동네 막국수국밥,211113.6315,449756.6045
커피볶는 아침,211887.2781,448398.1109
홍길동부대찌개,215212.7777,449648.3766
청춘닭꼬치 천호 딜리버리점,212215.2988,449206.3928
암사쪽갈비,211379.229,450086.187
커피사오(COFFEE SAO),211356.722,448612.5348
영덕물회막회,212603.8665,449873.6257
큰마루,211863.9961,447092.251
수라면가,215290.1593,451769.8295
라화쿵부마라탕,211012.8559,448582.8867
추닭(명일점),212877.9168,449823.1992
살롱 뒤 파크,211757.6373,446856.6041
장인닭갈비 강동홈플러스점,212501.3691,449282.3104
피치브라더스,211116.1098,448577.9573
페리카나 암사2점,211999.1444,449691.2365
아하푸드,211790.2217,447312.9567
리틀방콕고덕점,213646.9007,450750.5475
궁호프,211750.8962,448202.6325
피자마루 고덕역점,213583.1372,449982.0787
국수랑 국밥,212753.2917,449316.3611
고덕 바지락 칼국수,214936.3952,450720.4676
파트원나이스(Part1Nice),210943.8436,449492.1689
통닭 연구소,212241.5992,448298.4594
하다 식당,212639.6699,448977.694
명자네식당,214905.2951,450695.3353
강식당,211807.6098,446894.68
바른곱창,212034.3572,449686.6251
상이네푸드,212230.8296,448552.1839
성일면옥,210925.0339,447419.5717
닭에 꼬치 닭 천호점,211176.0159,448542.6061
파랑막창,212081.0199,448209.1248
징기스칸,212790.6974,449392.1801
88숯불닭갈비,211692.1946,446959.1813
차돌풍 강동역점,211917.6255,448030.2092
바나프레소 강동역점,211785.0621,448178.1738
하일리,210788.126,447627.1552
육교순대국,215175.1974,449316.4051
퇴촌옛날손칼국수,211985.4935,447866.6079
두찜 강동 암사점,211933.1199,449959.9526
JY 푸드,212641.8884,449169.2977
배부른 고릴라,212658.4401,448013.8137
육돈식당,212211.0121,448223.7193
강동푸드,211800.8367,446872.2998
카페 오늘,210943.7449,449838.459
우레시(암사점),212334.9585,450346.7907
아차산매운떡볶이,212207.8385,449225.8451
전설의 치킨,214847.4178,450683.3543
홍어 박사네,211356.1702,449996.0456
블랑 디저트 카페,212627.3174,449981.6757
촌돼지,212005.2158,450567.0042
카페79페이지(Cafe 79 page),213081.3662,449592.21
명륜진사갈비 암사점,211364.0535,449831.0298
유온커피,212969.9599,447786.2992
칼디,211574.3505,446800.3696
신가네 화끈한 매운갈비찜,211154.188,448580.8895
호호 돼지순대국,212566.9792,448350.8999
행운식당,211750.8962,448202.6325
청년다방 강동고덕점,213620.3623,450898.521
연장전,212063.6745,449764.0254
민석백반,211717.4258,447179.6581
와카이,211012.334,448637.1255
피자헤븐 인 눈치떡 성내점,210965.5063,447783.9176
삼한시대,211720.6328,448392.9083
봄 플레이트,212358.4246,447809.7524
성내굼터,211061.4847,447291.6515
수라간,211728.3737,449368.9241
쫑오우동,212859.3271,449552.1165
비바에프앤비,211553.7741,448992.9607
행복회요,213587.6003,450950.0601
두끼떡볶이 고덕역점,213671.0456,450099.1917
바내,212293.0629,447727.2034
맘모스호프포차,212172.8285,448321.3302
하선알쌈쭈꾸미,211513.7078,448472.6068
뚱,211843.8019,449501.4618
가야밥상,211430.9524,449996.9051
투고샐러드 천호점,210970.7571,448713.3167
크라운 호프,211140.073,448530.6
두.부자 통닭,211424.8299,449968.2276
PDK 다트스타디움,212381.1221,448531.1443
선물,213679.0047,449447.8588
(계절)키세츠스시,212692.3972,449783.3358
리얼안심탕수육&리얼하노이,212336.5933,449423.1665
팔월팔일,211281.4635,448635.363
금돈족,211290.0831,449773.2884
더플러터,211055.0016,447336.664
고향식당,214919.5898,450678.9702
두리닥,212555.8887,450155.3682
멘야마쯔리라멘 암사점,211891.0843,449958.8063
명품키친 천호점,212104.4714,448565.3891
미락곱창,211927.4447,448855.4518
연우식당,210921.3292,449216.8089
명일식당,212594.746,449917.9057
천장어,212005.2158,450567.0042
깬도리,211311.8983,448042.6677
본 건강한상,212501.3691,449282.3104
푸른목장 정육식당,211092.6853,449300.8864
르쁘띠마렝고,213429.1646,449548.2674
트윈쿠키,210994.8512,447575.8559
(주)비엔에스푸드 보돌미역 강동ECT점,211593.9346,448339.4191
수철이네 왕새우튀김 암사역점,211228.338,449705.7456
미스터 카스테라 명일점,213545.0112,449988.4581
호(虎),211279.1397,447674.1297
카페시미나창,210750.3451,449292.0149
소문난 돈까스,212823.8218,449422.1226
아바이,212145.4686,447579.7466
희 커피,211919.5953,449597.1022
BHC강일점,215181.4487,449534.933
스파이스마켓,210929.9197,448537.4067
아구세상,212462.497,448382.2461
쌀똑핫도그 천호점,211592.4894,448972.2063
장어스토리,212686.5247,448019.7153
미니회바,210981.6093,448195.6103
초록 달야식당,212037.7958,449993.9043
(주)디앤디푸드 천호점,211292.8766,449671.5078
치앤쪽,211679.2658,448032.5467
주니푸드,211832.4619,449351.837
둔촌상회,212686.5247,448019.7153
피자알볼로 둔촌성내점,211682.2847,447567.9018
퍼틴현대백화점 천호점,210929.9197,448537.4067
The라김(더라김),211282.63,449815.3331
황궁,211377.2844,448712.375
여수식당,212828.8174,448705.9673
부산오뎅,215211.5393,449634.1342
아지트,212049.0451,449708.2262
스트리트박스(street box),212051.7798,447933.7758
아침엔 국이랑 밥이랑,210674.0264,448705.5626
팔월,211281.4635,448635.363
짜장면,212336.8021,448016.9332
장위동 유성집 강동점,212453.9148,448811.8884
올위,212227.2775,449097.3682
처갓집양념치킨 성내점,211516.3097,447257.1804
고기나라앤밥집,212079.3231,449974.7801
YUP(옆),211411.9963,447051.8165
진닭한마리,212622.3396,447968.9191
온전히,211960.9255,447983.9068
글로벌푸드,211893.2815,449338.2796
cincin,210977.6334,447546.6402
신성푸드,212750.0914,447129.0797
피자에땅(암사점),211854.9615,450301.4021
일호 참치,211397.6908,450052.822
아이한끼,215079.6944,449612.5036
행복 노가리,211979.2014,447521.5044
주효,211237.6353,448562.8936
길목식당,211661.388,448108.985
카페 선데이,212810.7301,449515.3508
한촌설렁탕(강동명일점),213692.7573,450011.5256
둥지,212593.6603,448761.3396
사골먹은감자탕 길동점,212512.6699,448443.1532
명륜진사갈비 천호점,211154.188,448580.8895
요녀석파스타 강동점,212656.6403,448972.6611
고기앉아 고기먹는 정육식당,212127.7723,448197.1718
고기로갈까 정육식당,211754.3946,447168.7443
티에드,211231.4868,448636.5041
한우리,211797.4526,447012.9907
홍어맛,211161.471,447891.1292
이레정,215289.8154,451519.404
원할머니보쌈족발 강동고덕배달점,214998.8026,450891.4684
콩심강동구청점,210800.2119,447391.989
가마로강정 올림픽성내점,211847.6515,447002.6062
서초동연가,212117.2069,448171.4004
플랜티에이블,211689.8595,446833.993
열테이블,211676.3578,447958.439
청진동 해장국,212481.8127,448009.285
카츠젠,211094.8094,448664.1227
이화수육개장천호점,210845.8448,448679.3826
밥이랑 안주랑,211188.5895,447837.8124
배달연구소,211777.3174,450211.0366
복조리설렁탕함흥냉면,212578.1794,448421.6418
천호 몽골 식당,210843.3142,448992.8634
돌우물 강동,211989.4904,448658.9563
원할머니 보쌈 족발 성내배달점,211581.3365,446926.6271
최가네함흥면옥,211372.981,449692.8229
주전부리,211909.1224,450239.0054
부부손만두 전문,211523.3306,449679.0253
독점숯불닭갈비,211611.5769,449037.6648
꿍이네,210819.6617,447803.2133
남도한식,212057.2294,447407.7463
배군 패밀리,212707.1289,448894.8016
사우나 스넥,212172.8285,448321.3302
지랄닭발 강동점,211612.5102,449403.1386
커피락(COFFEERAK),211301.7259,448221.077
투가리 식당,211707.7153,446680.3035
무국적 식탁,211411.3817,449116.1461
카페63도,211712.4293,448270.9577
원조멸치국수,211341.695,450024.6611
천호고기집,211711.8175,449477.9426
바른푸드,212682.0205,449775.0275
골목집 주당들,211233.9784,448583.9526
스시오월,211238.6611,448150.5958
숲(Forest),211295.8268,447701.167
한방에빠진족발,212415.322,449821.3244
FLOW,211306.6307,448168.4224
무궁화 식당,212538.7072,448131.0844
정선매운탕,210755.8815,448645.5964
빨강 떡볶이,211055.0016,447336.664
칠성네,211820.6656,447990.5067
노리터,212086.1513,448487.8104
호랭곱창,211238.6611,448150.5958
태화반점,211114.973,448117.0848
인정국물떡볶이,211745.1384,449333.7279
도회푸드 건강한 쌈 강동점,211942.9909,448878.558
수채화,211206.9433,449484.2169
숙성명가,212215.3783,448196.8547
버거주의,211457.0455,448314.5855
두촌가마솥밥,211055.4862,448786.6974
원셰프의 행복식탁 암사점,211544.516,449930.6274
더그리드 천호점,211055.4862,448786.6974
로즈키친,211263.4666,449169.3924
집밥 미식회,212742.6333,448709.2646
오복전집,212589.2718,448309.8599
Cook Fish,212552.1095,450103.7614
핵밥상리단점,215205.3123,449672.0706
만국미식회,211218.9573,448493.1453
느루,215083.1802,449693.4297
미미반점,212715.0359,449604.6933
가마로강정명일역점,212747.655,449808.8773
유정이네 해물탕,211755.0572,448893.4431
식탁정,213677.6014,449417.7609
도토리 편백집,211055.4862,448786.6974
족발집 여사장,212211.0121,448223.7193
미경식당,214300.2007,451115.7272
콩볶는드래곤,211979.959,448528.8464
그린토마토,210768.8546,448681.3703
칠공일일,212294.4295,447517.5882
엠바(M.BAR),212065.1979,448156.6512
죽이야기 상일동역점,214293.0853,450636.6264
순복이네 손맛집,211175.3548,448157.2894
찰스상점,212261.0725,448145.0578
서래식당 천호점,210929.9197,448537.4067
옛날통닭,211783.086,449333.4937
천호1943,211185.1835,448606.6099
revenir 르브니,212086.7042,447873.7315
귀리치킨,211891.0843,449958.8063
Nancy's(낸시스),213672.6598,450127.0381
호남가,212304.1512,448071.6358
걸적 떡볶이 치킨 서울천호점,212020.3962,449721.8635
밥사랑 한식부페,211881.0159,447109.7609
제이든 커피(Jayden Coffee),215172.4354,449502.4926
시골칼국수,212487.8789,448374.3777
기쁨키친,215151.434,449765.3472
이연에프엔씨지점 한촌,212131.7563,448108.63
명일김밥,212883.772,449739.2376
미각중화요리,213620.6833,450050.9095
황태자밥상,214089.8797,451175.8238
손큰할매 순대국,211228.338,449705.7456
작아도 괜찮아,210814.1664,447933.5066
코리엔탈깻잎두마리치킨 명일점,212589.8106,449726.4708
블랭크(Blnk),211154.2793,449772.0433
한끼맛담,211585.7508,446794.2912
마타,211887.9399,447916.2062
꼬비꼬비,211870.5815,449866.2861
둔촌 함바식당,211847.6515,447002.6062
수유리우동집 길동역점,212248.7859,448106.6764
세향마라탕,211065.7644,448490.4692
쪽갈비에 미치닭,212105.8299,449763.9672
언니네,213048.6922,450124.1057
아이아오(aiao),211342.5607,448159.7304
강앤치킨(강동에프앤비),215407.8639,449741.6748
생선상회,211635.4247,449519.9936
죽이야기 명일점,212325.9605,449862.8481
dlab_woo(디랩우),211955.2694,448568.487
호야네철판닭갈비,212357.1665,448383.3715
칭구네,212750.6875,447946.8065
마라타임 마라탕&마라샹궈,212065.1979,448156.6512
대포김밥,214979.4657,449406.5183
포호아딜리버리,212768.9606,448302.3776
두빛나래,211433.754,448124.8287
샐리의법칙(sally's law),210744.8155,447427.035
본죽&비빔밥 cafe 상일동역점,214687.9253,450626.9497
푸른청목장,211783.7622,448352.1787
돼지 먹었소,211241.3541,448484.0268
참치 회 포차,210746.0829,448829.0062
삼칠팔 달인에 밥상,212963.6628,448994.9412
칠성 출장부페,212219.0097,447346.1093
이오순 칼국수,211678.3566,448938.9335
(주)홍리에프앤씨 강동이씨티,211593.9346,448339.4191
호치킨 길동역1번출구점,212268.142,448373.2869
사이공본가 길동점,212241.5992,448298.4594
태봉 황소곱창,212571.6427,450031.1025
보정 황소곱창,211766.0556,446907.632
송이네 옛날국수,212049.0451,449708.2262
안심치킨,212963.6628,448994.9412
추닭집,211437.8154,450197.8928
장어집,215013.5626,452742.2673
웅이네 오돌뼈,211197.918,449517.4247
얌얌브레드,210694.9893,447815.9863
역전할머니맥주 천호점,211185.1835,448606.6099
무한캠프24,211945.3379,447357.5901
커피한잔(a cup of coffee),210719.9044,448685.8896
남도밥상엔포차,211409.128,449169.8987
더 그린(the green),212067.7983,448341.0615
옐로우피자 강동점,211596.2353,448456.4496
남도명가,215289.8154,451519.404
푸라닭 길동점,212042.6584,448124.7256
도시피자,211509.6677,447302.4092
명일가마솥국밥감탄떡볶이,213700.8777,450278.1009
멕시칸 치킨,211290.2297,448191.6708
써든스테이크&육반명가,213700.8777,450278.1009
돈짱,212603.5046,448500.7511
바다회집,212124.087,448310.2508
베이징우,211949.9157,447946.0438
커피인류 고덕그라시움점,214293.0853,450636.6264
굿프렌즈카페,215157.3825,450515.4432
청담동 마녀김밥,211785.0621,448178.1738
정가짬뽕,214293.0853,450636.6264
세렌게티,213913.808,449385.6152
33떡볶이 고덕래미안힐스점,212926.0899,450751.5243
행복식당,215289.8154,451519.404
천호유황오리주물럭,211990.1149,449336.2892
장인푸드,211970.5339,447568.3962
더라온케이터링,211680.8538,447125.4273
이천가든 명일점,213700.8777,450278.1009
이태원포장마차 길동점,212078.2843,448257.5414
담금,211286.5715,447017.8722
최프로 강동점,211240.0481,448094.6292
네모푸드 강동점,211874.9275,449357.9858
이자카야인,210726.3724,447514.3313
에머이&아뵤오,213700.8777,450278.1009
더싸다구,211793.9418,447325.202
화락 바베큐 치킨 강동천호점,211992.1565,448697.8294
마이플레이버,211301.8377,450219.4705
야미분식(Yami),211952.5872,449393.5073
대박식당,214608.5172,451128.6676
더 미각,212361.672,447572.5977
까페일(Cafe1),211810.5803,447550.3506
두성전주콩나물국밥 길동점,212262.3466,448154.9308
해커갈비찜,212068.5306,448392.3934
복덮방,210929.9197,448537.4067
추남,212683.2771,449784.577
코너칼럼,211537.8667,447276.6854
강동소고기국밥,211771.7837,448365.9819
신나참치,211185.1967,447826.5093
처갓집양념치킨길동점,212734.743,448683.441
바삭테이블,211751.3577,446748.4933
마당카페,212058.1016,447981.7342
33에이커,213169.9532,451217.4895
네네치킨 고덕1점,213928.3798,450945.2461
리프레쉬,212037.6993,449180.8911
피에스푸드,211457.0455,448314.5855
지코바 강일1호점,215097.6411,451002.8123
달달,212236.5455,448813.327
가호식당,211089.9378,449764.8688
비룡,211418.4221,450223.2846
젬스포,210785.7125,448819.8023
윤포차,211409.5009,449810.7961
그린반찬 한식부페,212334.9585,450346.7907
인생푸드,211579.2754,448569.5929
만나푸드테크,212624.8914,448937.8114
현진앤푸드,212624.8914,448937.8114
미아리우동,211457.0455,448314.5855
디어마이요거트,211443.2334,447232.8418
푸라닭 성내점,211580.7886,447512.0669
달떡볶이,214830.7901,450337.0498
비에이치씨 강일뉴타운점,215215,451441
칸죠크,211315.349,450007.2624
사이공본가 암사점,211298.2036,449694.6668
미르나루터,211358.9918,449722.8889
비비큐(BBQ) 둔촌점,212091.0563,447391.7533
종로계림닭도리탕원조 천호점,211154.188,448580.8895
빛고을,214983.6382,450979.5377
따순기미 천호점,210929.9197,448537.4067
푸드킹,211523.2348,449397.0301
계열사 (고덕점),215075.2362,449750.3801
벨라키친,215147.2723,449854.5008
혼자도된다,211735.0741,448418.3146
행당,211185.1967,447826.5093
그뢴,211097.3173,447947.991
카페크레센트,212712.3883,447297.4757
용문산자연국밥,214951.347,450780.3578
차림고수,212881.4344,448496.0983
노래하는 콩나물국밥,211566.9344,449605.3444
커피인류 고덕아르테온점,214830.7901,450337.0498
750식당,212356.0366,447903.3347
(주)미스타푸드,212260.1431,448748.3478
독도얼큰이냉면 본점,212260.1431,448748.3478
누들숲,212334.9585,450346.7907
더라이브,211722.7375,446950.1878
만나냉면,214988.7669,450699.6535
그녀의 부엌,212481.8132,449096.195
커피닷(COFFEE.),211496.5053,448928.1159
제일한식뷔페,211944.9033,447400.2332
하울링 The BUGS,211586.773,447229.7216
능이삼계탕,210853.3024,448329.0272
제이와이푸드,211518.5377,448450.1812
영희네,211091.8275,449545.7164
화난문어씨/하루한캔 강동직영점,212006.5421,449701.0896
돈까스짱,211290.0831,449773.2884
알리바바버거,212084.4814,448919.186
탱탱,210882.8254,447816.4601
돼지통,211820.9902,449465.2308
모넬로(MONELLO),213597.4066,449613.2152
희망컴퍼니,215047.1168,449674.836
BHC치킨 둔촌점,212423.2113,447885.6493
서울포차,211874.8525,447389.3461
좋은 음식을 만드는 사람들,212107.7949,449468.5343
호야푸드,212682.0205,449775.0275
마담순살떡볶이,211465.4019,449610.483
포식 상일점,215214.4538,449608.0091
진일,211881.6475,448586.0614
써브웨이 길동역점,212251.6035,448345.7274
야한곱창 강동점,211856.1293,450383.1064
삼첩분식 천호점,211789.1135,448898.2963
미사고봉손칼국수 천호점,211462.6958,448848.1085
에그 드랍(EGG DROP) 고덕역점,213545.4816,450269.2548
딜리키친,215121.0649,449716.2789
엄마의부엌,212197.1895,449731.4402
푸라닭 명일점,212532.9928,450142.4026
도담푸드,211295.011,448998.7604
소리가있는주방,211667.4288,447195.1974
명품대게박스 강동점,211864.3875,449651.6271
윤지네덮밥,212334.9585,450346.7907
교촌치킨 상일점,215014.8326,450694.9498
대박K스포츠(강동K스크린),212448.3434,449352.8456
고덕숲 정원,214845.24,450727.8795
큰골양곱창구이,212544.2734,449987.4555
프렌즈 암사,210978.8646,449580.1086
카페조아,214200.0668,450963.3349
카페루루,211248.2907,449470.0038
고기만찬 본점,213672.6598,450127.0381
스윗솔트,213510.6236,449611.1811
하루엔 소쿠 둔촌역점,211944.9033,447400.2332
스튜부대,211311.8983,448042.6677
선사짬뽕,211544.3907,449569.3078
반달식당,212734.3646,449144.2238
사미반점 상일역점,214840.233,450798.6455
행복한 찜닭,211805.0555,448738.6402
진고집동해동태탕 천호점,211280.5692,448688.9396
마린파스타 본점,212058.1016,447981.7342
카페롱리,211728.1688,447977.3911
오늘한잔?,212357.6306,449847.7808
오늘,212334.9585,450346.7907
욕쟁이 할매닭발 천호점,211789.1135,448898.2963
낭만요리포차 행복한잔,211361.4776,448136.3721
싸다김밥,210841.0537,448640.7103
태양수산,211228.338,449705.7456
스시런커,212684.8438,449490.354
암사비치푸드마켓,211079.8573,449811.2745
어묵 스토리,210845.0888,448283.7787
소림마라 강동점,212852.7969,448888.5957
장호덕 손만두 강동점,212334.9585,450346.7907
1501호,211510.7935,449052.2133
WAAAH,211501.6065,446830.5339
암사쪽갈비 상일점,215083.0707,449817.779
다솜식당,211286.8674,448670.4459
주택가 천호점,211128.0528,448204.1313
한집한밥,211315.0206,448653.9033
신마라명가 강동점,215145.3921,449804.8271
분99(Bun99),211245.4645,450022.5978
리프 LEEF,210698.0848,447247.0131
소풍가는날,214830.7901,450337.0498
와인살롱 고덕살롱,214469.8064,450908.2197
하이꼬꼬(Hi꼬꼬),213335.0068,450760.6733
호식이두마리치킨 천호1호점,211626.5423,448918.2988
아카루이,211012.8559,448582.8867
동경규동 굽은다리역점,212481.8132,449096.195
월가(길동점),212573.2454,448796.0996
안홍옥 중화요리,212024.7516,448640.5271
족발사조,211068.8781,448538.6183
내가조선의국밥이다(내조국서울본점),212021.7721,448081.3231
오늘도만족,214932.5535,450778.6368
달빛오징어광어 굽은다리역점,212432.427,449421.9822
깍뜨,211792.5138,449232.2318
동경규동 굽은다리역점(배달대행),212481.8132,449096.195
파비돈,211457.0455,448314.5855
수지상회 천호점,211192.8809,448497.2766
옛날통닭,212632.0443,449860.5868
바다청년,211532.3537,448182.5885
한우리한식뷔페,212139.6599,447550.1185
송포어스,211021.9506,447917.3516
맛있는 밥집,211256.5427,447642.8769
(주)커피빈코리아 강동경희대병원앞점,213706.7658,450054.2659
(주)커피빈코리아 올림픽공원북2문앞점,211247.6681,446934.1849
(주)커피빈코리아 천호역점,210845.8448,448679.3826
행복한 밥상,213565.4661,449651.6599
돈까스 짱,211764.1177,447356.4734
무공돈까스 길동역점,212251.6035,448345.7274
엄마손맛,212995.0978,448701.0937
두껍네떡볶이,212715.7745,449389.1083
두마리찜닭 두찜 강동고덕점,214306.37,450967.068
육설순,211604.2594,449173.5852
빈 도시락,211046.689,449826.0795
명일동 까시,212516.8035,449964.5574
와우철판 현대백화점 천호점,210929.9197,448537.4067
레드문,211068.6474,448529.6703
바이비크루 상일,215060.6796,449840.1666
백두산싸우나(내)식당,211260.203,449774.5726
오늘삶은족발,211911.4917,447377.7141
샵일리터 강동점,212115.23,448583.7644
너를위한닭발,211851.0819,447242.3958
먼데이블루스 성내점,210722.2162,447486.853
불닭발땡초동대문엽기떡볶이 강일동점,215379.1001,451691.5052
퀴즈노스,211745.0181,446699.1961
사미반점 길동점,212236.9627,448785.2473
(주)나팔,212613.2893,449982.6864
송월냉면,211374.7859,448807.4658
금마루 본점,212081.0199,448209.1248
을지로골뱅이,211332.5599,449730.5881
케밥브로(KEBAB BRO),212633.9685,447948.3177
세광양대창 천호점,211129.3375,448341.257
맘이가카페,213487.1889,450814.9845
카페조아2,214200.0668,450963.3349
도시고기,211274.4185,447040.0701
팔당원조칼제비보쌈 암사점,211409.5009,449810.7961
처갓집양념치킨 상일점,215049.2271,449662.0349
짝태와 노가리,210978.8646,449580.1086
경애네,213562.5742,450965.4058
